Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260130,133603,25.912691395,-80.13780781,-1.9,0.7,7.0,0.0,31.7,-0.04,-0.02,-1.03,-0.16,Thruster,0.0,0.0,13026.0,133559.0,20.86,53202.88,35.17,-0.01,-0.009,2.02,64.93,4.72,-0.13,1.22
20260130,133603,25.912691395,-80.13780781,-1.9,0.7,7.0,0.0,31.7,-0.04,-0.02,-1.03,-0.16,Thruster,0.0,0.0,13026.0,133600.0,20.86,53202.88,35.17,-0.01,-0.009,2.02,64.93,4.72,-0.13,1.22
20260130,133604,25.912691615,-80.13780684,-1.9,0.1,7.0,0.0,31.7,-0.04,-0.0,-1.02,-0.67,Thruster,0.0,0.0,13026.0,133601.0,20.86,53200.1,35.16,-0.01,-0.009,2.0,64.93,4.72,-0.12,1.22
20260130,133605,25.912691783333333,-80.13780585,-1.8,-0.3,7.0,0.0,31.7,-0.03,-0.0,-1.01,-0.45,Thruster,0.0,0.0,13026.0,133602.0,20.86,53200.24,35.16,-0.01,-0.009,2.09,64.94,4.72,-0.13,1.22
20260130,133606,25.912691915,-80.13780490833334,-1.8,0.2,7.0,0.0,31.7,-0.03,-0.01,-1.02,-0.5,Thruster,0.0,0.0,13026.0,133603.0,20.861,53199.48,35.16,-0.01,-0.009,2.14,64.94,4.72,-0.1,1.22
20260130,133607,25.91269208,-80.13780388166667,-2.0,0.5,7.0,0.0,31.7,-0.04,-0.01,-1.03,-0.42,Thruster,0.0,0.0,13026.0,133604.0,20.861,53199.64,35.16,-0.01,-0.009,2.17,64.94,4.72,-0.08,1.22
20260130,133608,25.912692281666665,-80.13780296,-1.9,-0.3,7.0,0.0,31.7,-0.04,0.0,-1.01,-0.79,Thruster,0.0,0.0,13026.0,133605.0,20.861,53205.59,35.17,-0.01,-0.009,2.25,64.95,4.73,-0.05,1.22
20260130,133609,25.912692483333334,-80.13780207166667,-1.7,-1.0,7.0,0.0,31.7,-0.02,0.01,-1.0,-0.71,Thruster,35.5,0.0,13026.0,133606.0,20.861,53214.73,35.18,-0.01,-0.009,2.31,64.97,4.73,-0.02,1.22
20260130,133610,25.912692976666666,-80.13780008833334,-0.7,-0.5,7.0,0.0,31.7,0.06,-0.01,-0.95,-0.65,Thruster,37.4,0.0,13026.0,133607.0,20.862,53220.66,35.18,-0.01,-0.009,2.35,64.99,4.73,-0.02,1.22
20260130,133611,25.912694376666668,-80.1377947,-1.2,-0.5,7.0,0.0,31.7,-0.01,-0.0,-1.0,-0.71,Thruster,25.6,0.0,13026.0,133608.0,20.862,53222.0,35.18,-0.01,-0.009,2.36,65.02,4.73,-0.02,1.22
20260130,133612,25.912696218333334,-80.13778781,-1.7,-0.5,7.0,0.0,31.7,-0.04,0.02,-1.02,1.09,Thruster,0.0,0.0,13026.0,133609.0,20.862,53214.32,35.18,-0.01,-0.009,2.38,65.05,4.73,-0.0,1.22
20260130,133613,25.912697838333333,-80.1377809,-1.7,-0.7,7.0,0.0,31.7,-0.04,0.0,-1.0,2.38,Thruster,2.1,55.6,13026.0,133610.0,20.861,53199.76,35.16,-0.01,-0.008,2.36,65.06,4.73,0.0,1.22
20260130,133614,25.91269865,-80.13777366,-1.2,-1.3,7.0,0.0,31.7,-0.02,0.08,-1.01,12.48,Thruster,14.9,37.6,13026.0,133611.0,20.859,53171.78,35.14,-0.01,-0.008,2.34,65.04,4.73,-0.04,1.22
20260130,133615,25.91269787,-80.13776529833333,-1.6,-0.8,7.0,0.0,31.7,-0.04,0.02,-0.98,5.78,Thruster,5.0,5.0,13026.0,133612.0,20.854,53142.17,35.12,-0.01,-0.008,2.33,64.98,4.73,-0.04,1.22
20260130,133616,25.912696628333332,-80.13775706666667,-0.6,-0.8,7.0,0.0,31.7,0.05,0.05,-0.95,2.58,Thruster,68.2,0.0,13026.0,133613.0,20.849,53131.41,35.11,-0.01,-0.008,2.26,64.87,4.72,-0.08,1.22
20260130,133617,25.912694508333335,-80.13774412,0.5,-0.0,7.0,0.0,31.7,-0.04,-0.01,-1.06,0.61,Thruster,59.0,0.0,13026.0,133614.0,20.842,53113.97,35.1,-0.01,-0.008,2.26,64.69,4.71,-0.07,1.22
20260130,133618,25.912692255,-80.13772868666666,-1.0,-0.3,7.0,0.0,31.8,-0.06,0.0,-1.03,-0.07,Thruster,0.0,0.0,13026.0,133615.0,20.835,53086.56,35.08,-0.01,-0.007,2.23,64.5,4.7,-0.09,1.22
20260130,133619,25.912690345,-80.13771567,-2.6,-0.5,7.0,0.0,31.8,-0.06,0.01,-1.0,-0.23,Thruster,0.0,0.0,13026.0,133616.0,20.826,53050.75,35.05,-0.01,-0.007,2.17,60.93,4.44,-0.1,1.22
20260130,133620,25.912688691666666,-80.13770435166667,-1.1,-0.9,7.0,0.0,31.8,-0.03,0.07,-0.98,-0.46,Thruster,56.0,0.0,13026.0,133617.0,20.816,53014.84,35.03,-0.01,-0.006,2.09,60.26,4.39,-0.09,1.22
20260130,133621,25.912686971666666,-80.13769247,-1.1,-1.1,7.0,0.0,31.8,-0.03,-0.05,-1.05,-0.67,Thruster,17.5,0.0,13026.0,133618.0,20.806,52968.39,34.99,-0.01,-0.006,2.03,59.4,4.33,-0.1,1.22
20260130,133622,25.912685305,-80.13768011833334,-1.5,-0.9,7.0,0.0,31.8,-0.02,0.01,-0.96,-0.29,Thruster,18.7,0.0,13026.0,133619.0,20.793,52924.7,34.96,-0.01,-0.005,2.03,58.94,4.3,-0.12,1.22
20260130,133623,25.912683743333332,-80.13766800333333,-1.3,-0.7,7.0,0.0,31.8,-0.04,0.0,-0.95,-0.04,Thruster,4.8,4.8,13026.0,133620.0,20.781,52883.33,34.93,-0.01,-0.005,2.01,58.56,4.27,-0.12,1.22
20260130,133624,25.912682243333332,-80.13765790166667,-1.0,-0.1,7.0,0.0,31.8,-0.05,-0.02,-0.97,2.5,Thruster,-10.7,10.7,13026.0,133621.0,20.768,52847.63,34.9,-0.01,-0.005,2.0,58.22,4.25,-0.13,1.22
20260130,133625,25.912680513333335,-80.13764985,-2.0,-0.3,7.0,0.0,31.8,-0.07,-0.03,-1.02,6.85,Thruster,-20.3,46.0,13026.0,133622.0,20.756,52815.73,34.88,-0.01,-0.005,2.0,57.91,4.23,-0.14,1.22
20260130,133626,25.912678131666667,-80.137645015,-3.8,-1.0,7.0,0.0,31.8,-0.15,-0.11,-0.99,17.88,Thruster,-33.1,64.1,13026.0,133623.0,20.743,52791.25,34.86,-0.01,-0.005,1.97,57.68,4.21,-0.15,1.22
20260130,133627,25.912677081666665,-80.1376463,0.0,-1.0,7.0,0.0,31.8,-0.15,-0.11,-0.99,17.88,Thruster,-35.3,35.3,13026.0,133624.0,20.734,52777.81,34.85,-0.01,-0.004,1.96,57.43,4.19,-0.15,1.22
20260130,133628,25.91267995,-80.13764986,-1.4,-1.0,7.0,0.0,31.7,-0.04,0.08,-0.96,10.03,Thruster,-6.7,57.1,13026.0,133625.0,20.725,52788.39,34.86,-0.01,-0.004,1.92,57.24,4.18,0.02,1.22
20260130,133629,25.912684365,-80.13765292666666,-1.9,-0.1,7.0,0.0,31.7,-0.05,-0.06,-1.02,7.97,Thruster,-0.5,34.1,13026.0,133626.0,20.72,52772.89,34.85,-0.01,-0.004,1.93,57.06,4.17,0.03,1.22
20260130,133630,25.912688888333335,-80.13765483666667,-1.8,-0.7,7.0,0.0,31.7,-0.02,-0.01,-1.01,4.1,Thruster,0.0,0.0,13026.0,133627.0,20.714,52756.35,34.84,-0.0,-0.003,1.92,56.94,4.16,0.03,1.22
20260130,133631,25.912692926666665,-80.13765585833333,-1.8,-1.2,7.0,0.0,31.7,-0.02,0.03,-0.97,0.93,Thruster,0.0,0.0,13026.0,133628.0,20.71,52751.4,34.83,-0.0,-0.003,1.95,56.82,4.15,0.05,1.22
20260130,133632,25.91269648,-80.13765646833333,-1.8,-0.6,7.0,0.0,31.7,-0.02,0.01,-1.01,1.46,Thruster,0.0,0.0,13026.0,133629.0,20.706,52750.63,34.83,-0.0,-0.003,1.97,56.72,4.15,0.03,1.22
20260130,133633,25.91269973,-80.137656955,-2.3,-0.8,7.0,0.0,31.8,-0.03,0.0,-1.01,1.46,Thruster,0.0,0.0,13026.0,133630.0,20.704,52742.8,34.83,-0.0,-0.003,1.97,56.62,4.14,0.04,1.22
20260130,133634,25.912702585,-80.13765736333333,-2.1,-0.7,7.0,0.0,31.7,-0.03,0.02,-1.0,-0.31,Thruster,0.0,0.0,13026.0,133631.0,20.702,52738.25,34.82,-0.0,-0.003,1.95,56.52,4.13,0.04,1.22
20260130,133635,25.912705216666666,-80.13765774833334,-1.9,-0.7,7.0,0.0,31.8,-0.03,0.01,-0.99,0.37,Thruster,0.0,0.0,13026.0,133632.0,20.7,52736.95,34.82,-0.0,-0.003,1.91,56.41,4.12,0.04,1.22
20260130,133636,25.912707598333334,-80.137657975,-1.7,-0.8,7.0,0.0,31.8,-0.03,0.01,-1.0,-0.06,Thruster,0.0,0.0,13026.0,133633.0,20.698,52731.11,34.82,-0.0,-0.003,1.92,56.16,4.11,0.04,1.22
20260130,133637,25.912710051666668,-80.13765822,-2.0,-0.9,7.0,0.0,31.8,-0.03,0.01,-1.0,-0.15,Thruster,0.0,0.0,13026.0,133634.0,20.697,52727.42,34.82,-0.0,-0.003,1.99,55.9,4.09,0.04,1.22
20260130,133638,25.912711846666667,-80.13765832833333,-1.2,-0.9,7.0,0.0,31.8,0.02,0.04,-0.99,-0.53,Thruster,33.7,0.0,13026.0,133635.0,20.695,52726.21,34.81,-0.0,-0.003,2.01,55.69,4.07,0.03,1.22
20260130,133639,25.912710191666665,-80.13765737166666,-0.9,-0.8,7.0,0.0,31.8,0.08,0.03,-1.05,-2.15,Thruster,52.5,0.0,13026.0,133636.0,20.694,52729.21,34.82,-0.0,-0.003,1.99,55.46,4.06,0.04,1.22
20260130,133640,25.912704165,-80.13765496333333,-2.2,-0.9,7.0,0.0,31.8,-0.06,0.02,-1.05,-0.41,Thruster,0.0,0.0,13026.0,133637.0,20.693,52723.86,34.81,-0.0,-0.003,1.97,55.28,4.04,0.06,1.22
20260130,133641,25.912698491666667,-80.137652705,-1.6,-0.8,7.0,0.0,31.8,-0.04,0.01,-1.0,-0.65,Thruster,9.0,0.0,13026.0,133638.0,20.691,52694.78,34.79,-0.0,-0.003,1.96,55.07,4.03,0.07,1.22
20260130,133642,25.912693328333333,-80.137650455,-1.2,-0.7,7.0,0.0,31.8,-0.03,0.0,-0.98,-0.04,Thruster,11.0,0.0,13026.0,133639.0,20.687,52675.84,34.78,-0.0,-0.003,1.93,54.87,4.01,-0.05,1.22
20260130,133643,25.912688391666666,-80.13764851,-1.3,-0.8,7.0,0.0,31.8,-0.04,0.03,-1.0,-0.17,Thruster,22.0,0.0,13026.0,133640.0,20.683,52669.61,34.77,-0.0,-0.003,1.94,54.63,4.0,-0.09,1.22
20260130,133644,25.912682828333335,-80.13764619833333,-1.0,-0.8,7.0,0.0,31.8,0.01,0.01,-0.99,-0.94,Thruster,34.0,0.0,13026.0,133641.0,20.68,52662.1,34.77,-0.0,-0.003,1.96,54.42,3.98,-0.09,1.22
20260130,133645,25.912676143333332,-80.13764344,-1.0,-0.8,7.0,0.0,31.8,0.01,0.03,-0.96,-1.35,Thruster,27.0,0.0,13026.0,133642.0,20.677,52657.02,34.76,-0.0,-0.003,1.96,54.18,3.96,-0.09,1.22
20260130,133646,25.912668361666668,-80.137639975,-1.1,-0.8,7.0,0.0,31.8,-0.03,-0.03,-0.96,-0.95,Thruster,31.6,0.0,13026.0,133643.0,20.676,52679.48,34.78,-0.0,-0.002,2.01,54.0,3.95,-0.08,1.22
20260130,133647,25.912658541666666,-80.13763545166667,-0.2,-0.7,7.0,0.0,31.8,-0.02,-0.04,-0.96,-1.37,Thruster,27.0,0.0,13026.0,133644.0,20.676,52722.13,34.81,-0.0,-0.002,2.09,53.84,3.94,-0.06,1.22
20260130,133648,25.912648433333334,-80.13763061333333,-1.7,-0.8,7.0,0.0,31.8,-0.02,0.03,-0.98,0.03,Thruster,29.0,0.0,13026.0,133645.0,20.68,52748.28,34.83,-0.0,-0.002,2.08,53.77,3.93,-0.06,1.22
20260130,133649,25.912638713333333,-80.137625905,-2.4,-0.9,7.0,0.0,31.8,-0.03,-0.0,-1.1,-0.29,Thruster,25.0,-3.0,13026.0,133646.0,20.684,52747.77,34.83,-0.0,-0.001,2.08,53.75,3.93,-0.05,1.22
20260130,133650,25.91262896,-80.13762111666666,-1.6,-0.5,7.0,0.0,31.8,-0.0,0.05,-1.05,-3.36,Thruster,28.9,-9.0,13026.0,133647.0,20.687,52750.21,34.83,-0.0,-0.001,2.12,53.74,3.93,-0.04,1.22
20260130,133651,25.912619478333333,-80.13761562666667,-0.9,-0.9,7.0,0.0,31.8,-0.02,0.0,-0.94,-0.29,Thruster,24.1,24.1,13026.0,133648.0,20.689,52752.95,34.83,-0.0,-0.001,2.12,53.74,3.93,-0.05,1.22
20260130,133652,25.91260931,-80.13761033666667,-0.3,-1.3,7.0,0.0,31.8,-0.01,-0.02,-0.89,5.19,Thruster,34.5,14.5,13026.0,133649.0,20.69,52755.18,34.84,-0.0,-0.0,2.14,53.74,3.93,-0.03,1.22
20260130,133653,25.912597963333333,-80.13760535166666,-2.1,-0.9,7.0,0.0,31.8,-0.06,0.01,-1.02,0.68,Thruster,15.0,0.0,13026.0,133650.0,20.691,52759.51,34.84,-0.0,-0.0,2.15,53.74,3.93,-0.03,1.22
20260130,133654,25.912587791666667,-80.13760094,-2.3,-1.2,7.0,0.0,31.8,-0.04,-0.02,-1.07,1.76,Thruster,27.9,27.9,13026.0,133651.0,20.692,52774.09,34.85,0.0,0.0,2.16,53.73,3.93,-0.02,1.22
20260130,133655,25.91257693,-80.13759690833334,-0.3,-1.3,7.0,0.0,31.8,0.05,0.08,-1.11,6.51,Thruster,5.1,65.3,13026.0,133652.0,20.694,52776.42,34.85,-0.0,-0.0,2.06,53.74,3.93,-0.01,1.22
20260130,133656,25.91256392,-80.13759448833333,-0.1,-1.7,7.0,0.0,31.8,-0.05,-0.04,-0.87,15.14,Thruster,11.5,64.4,13026.0,133653.0,20.695,52773.05,34.85,-0.0,-0.0,2.05,53.73,3.93,-0.01,1.22
20260130,133658,25.912550331666665,-80.13759522,-1.8,-1.3,7.0,0.0,31.8,-0.07,0.03,-1.05,7.07,Thruster,14.8,14.8,13026.0,133654.0,20.695,52765.48,34.84,-0.0,-0.0,2.01,53.72,3.93,0.0,1.22
20260130,133659,25.912537306666668,-80.13759749,-1.5,-0.8,7.0,0.0,31.8,-0.08,0.0,-1.0,2.02,Thruster,-2.2,32.2,13026.0,133655.0,20.694,52767.67,34.85,-0.0,-0.0,1.95,53.7,3.93,0.02,1.22
20260130,133700,25.912527305,-80.13759954833333,-0.7,-0.6,7.0,0.0,31.8,-0.02,-0.0,-0.93,2.13,Thruster,0.0,0.0,13026.0,133656.0,20.693,52760.8,34.84,-0.0,-0.001,1.92,53.66,3.92,0.02,1.22
20260130,133701,25.912518881666667,-80.13760156166667,-2.0,-0.6,7.0,0.0,31.8,-0.05,0.01,-0.99,4.71,Thruster,-0.4,65.9,13026.0,133657.0,20.692,52747.56,34.83,-0.0,-0.001,1.92,53.62,3.92,0.02,1.22
20260130,133702,25.912511718333334,-80.13760449166666,-1.6,-1.1,7.0,0.0,31.8,-0.07,-0.05,-1.06,17.24,Thruster,-5.6,70.1,13026.0,133658.0,20.691,52760.13,34.84,-0.0,-0.001,1.9,53.55,3.92,0.02,1.22
20260130,133703,25.912506975,-80.13760893833333,-2.4,-0.8,7.0,0.0,31.8,-0.06,-0.04,-1.08,17.37,Thruster,-14.6,14.6,13026.0,133659.0,20.69,52782.08,34.86,-0.0,-0.001,1.93,53.5,3.91,0.01,1.22
20260130,133704,25.912504195,-80.137613235,-1.6,0.2,7.0,0.0,31.8,-0.05,0.04,-1.03,10.58,Thruster,-2.3,23.5,13026.0,133700.0,20.692,52809.4,34.88,-0.0,-0.001,1.99,53.47,3.91,0.0,1.22
20260130,133705,25.912502215,-80.13761700333333,-1.5,-0.1,7.0,0.0,31.8,-0.03,-0.0,-1.0,4.99,Thruster,5.7,5.7,13026.0,133701.0,20.695,52833.28,34.89,-0.0,-0.002,2.0,53.48,3.91,0.01,1.22
20260130,133706,25.91250043,-80.137620705,-1.5,-1.0,7.0,0.0,31.8,-0.02,0.0,-0.99,2.06,Thruster,25.0,18.0,13026.0,133702.0,20.699,52864.93,34.92,-0.0,-0.002,2.04,53.55,3.91,0.02,1.22
20260130,133707,25.912498498333335,-80.137626,-0.8,-1.2,7.0,0.0,31.8,0.0,-0.02,-0.98,6.65,Thruster,26.5,26.5,13026.0,133703.0,20.704,52900.99,34.94,-0.0,-0.002,2.09,53.65,3.92,0.02,1.22
20260130,133708,25.9124968,-80.13763408666667,-1.1,-2.2,7.0,0.0,31.8,-0.02,0.07,-0.97,3.37,Thruster,21.1,21.1,13026.0,133704.0,20.71,52932.2,34.97,-0.0,-0.002,2.1,53.81,3.93,0.02,1.22
20260130,133709,25.912495523333334,-80.13764419666667,-0.8,-1.7,7.0,0.0,31.8,0.03,0.01,-0.98,6.39,Thruster,9.0,45.2,13026.0,133705.0,20.718,52975.02,35.0,-0.0,-0.002,2.15,54.07,3.95,0.03,1.22
20260130,133710,25.912495805,-80.13765562666667,0.5,-1.1,7.0,0.0,31.8,0.04,0.18,-0.98,16.25,Thruster,13.0,74.0,13026.0,133706.0,20.727,53042.45,35.05,-0.0,-0.002,2.2,57.79,4.22,0.06,1.22
20260130,133710,25.912495805,-80.13765562666667,0.5,-1.1,7.0,0.0,31.8,0.04,0.18,-0.98,16.25,Thruster,13.0,74.0,13026.0,133707.0,20.741,53094.91,35.09,-0.0,-0.002,2.24,58.66,4.28,0.07,1.22
20260130,133711,25.91249941,-80.13766892666666,-0.6,-1.2,7.0,0.0,31.8,-0.03,0.04,-1.01,9.95,Thruster,25.0,37.1,13026.0,133708.0,20.754,53142.75,35.12,-0.0,-0.002,2.25,59.29,4.32,0.07,1.22
20260130,133712,25.912504388333332,-80.13768087166666,-0.7,-0.8,7.0,0.0,31.7,-0.06,0.12,-0.92,4.24,Thruster,-1.6,57.1,13026.0,133709.0,20.769,53179.75,35.15,-0.0,-0.001,2.26,59.54,4.34,0.08,1.22
20260130,133713,25.912509516666667,-80.137691025,-1.4,-1.1,7.0,0.0,31.7,0.01,0.12,-1.0,9.12,Thruster,-1.4,55.1,13026.0,133710.0,20.781,53208.17,35.17,-0.0,-0.001,2.29,59.87,4.36,0.09,1.22
20260130,133714,25.912515308333333,-80.13769816666667,-1.6,-1.4,7.0,0.0,31.7,-0.03,0.17,-1.07,15.19,Thruster,-6.1,45.2,13026.0,133711.0,20.793,53215.72,35.18,-0.0,-0.001,2.27,60.18,4.38,0.1,1.22
20260130,133715,25.91252103,-80.13770216833333,-1.8,-1.2,7.0,0.0,31.7,-0.04,0.03,-1.0,7.01,Thruster,4.0,4.0,13026.0,133713.0,20.811,53255.99,35.21,-0.0,-0.001,2.33,60.62,4.41,0.12,1.22
20260130,133717,25.912530858333334,-80.13770834,-1.1,-1.0,7.0,0.0,31.7,-0.01,0.05,-0.96,-0.53,Thruster,24.0,0.0,13026.0,133713.0,20.816,53267.93,35.22,-0.0,-0.0,2.34,60.72,4.42,0.13,1.22
20260130,133718,25.91253597,-80.137711815,-1.7,-0.9,7.0,0.0,31.7,-0.04,0.02,-1.0,-1.39,Thruster,4.0,0.0,13026.0,133714.0,20.824,53292.29,35.23,-0.0,-0.0,2.37,60.88,4.43,0.15,1.22
20260130,133719,25.912541553333334,-80.13771597166667,-1.1,-0.9,7.0,0.0,31.7,-0.04,0.03,-0.99,-2.38,Thruster,26.0,0.0,13026.0,133715.0,20.833,53295.76,35.24,-0.0,-0.0,2.38,61.05,4.44,0.14,1.22
20260130,133720,25.91254697,-80.13772041166666,-1.7,-0.9,7.0,0.0,31.8,-0.04,0.01,-0.98,-1.03,Thruster,20.0,0.0,13026.0,133716.0,20.839,53280.8,35.22,-0.0,-0.0,2.39,61.18,4.45,0.12,1.22
20260130,133721,25.912552245,-80.13772502333333,-1.0,-0.9,7.0,0.0,31.8,-0.01,0.04,-0.98,-0.56,Thruster,20.0,0.0,13026.0,133717.0,20.844,53283.32,35.23,-0.0,-0.0,2.42,61.29,4.46,0.13,1.22
20260130,133722,25.912557456666665,-80.13772962833333,-1.9,-0.8,7.0,0.0,31.8,0.0,0.02,-1.05,0.06,Thruster,20.0,0.0,13026.0,133718.0,20.846,53276.16,35.22,-0.0,-0.0,2.42,61.35,4.46,0.13,1.22
20260130,133723,25.912563128333332,-80.13773461666666,-1.1,-0.9,7.0,0.0,31.8,-0.02,0.02,-1.0,0.01,Thruster,25.0,0.0,13026.0,133719.0,20.848,53260.63,35.21,0.0,0.0,2.44,61.42,4.47,0.12,1.22
20260130,133724,25.912568981666666,-80.13773976333333,-1.7,-0.8,7.0,0.0,31.8,-0.02,0.04,-1.01,-0.61,Thruster,21.0,0.0,13026.0,133720.0,20.848,53253.38,35.2,0.0,0.0,2.42,61.47,4.47,0.12,1.22
20260130,133725,25.91257516,-80.13774526666667,-1.0,-0.9,7.0,0.0,31.8,-0.03,0.05,-0.99,-0.22,Thruster,28.0,0.0,13026.0,133721.0,20.848,53256.73,35.21,0.0,0.0,2.46,61.55,4.48,0.11,1.22
20260130,133726,25.912581418333332,-80.137750985,-1.5,-0.8,7.0,0.0,31.8,-0.03,0.0,-0.98,-0.68,Thruster,23.0,0.0,13026.0,133722.0,20.848,53243.0,35.2,0.0,0.0,2.48,61.73,4.49,0.1,1.22
20260130,133727,25.912588198333335,-80.13775695333334,-0.9,-1.3,7.0,0.0,31.8,-0.01,-0.01,-0.96,4.56,Thruster,24.5,24.5,13026.0,133723.0,20.848,53234.91,35.19,0.0,0.0,2.47,61.91,4.5,0.1,1.22
20260130,133728,25.912596121666667,-80.13776271833333,-1.3,-0.8,7.0,0.0,31.8,-0.05,0.02,-1.0,1.06,Thruster,22.0,0.0,13026.0,133724.0,20.847,53231.66,35.19,0.0,0.0,2.47,62.04,4.51,0.07,1.22
20260130,133729,25.912604571666666,-80.13776857,-1.1,-1.2,7.0,0.0,31.8,0.02,0.09,-0.97,4.86,Thruster,26.8,26.8,13026.0,133725.0,20.846,53227.5,35.19,-0.0,-0.0,2.42,62.17,4.52,0.05,1.22
20260130,133730,25.91261412,-80.13777365833333,-0.8,-1.3,7.0,0.0,31.8,-0.01,0.02,-1.0,7.1,Thruster,9.0,44.6,13026.0,133726.0,20.846,53221.3,35.18,-0.0,-0.0,2.4,62.28,4.53,0.05,1.22
20260130,133731,25.91262516,-80.13777707,-0.8,-2.0,7.0,0.0,31.8,-0.0,0.08,-1.03,10.37,Thruster,19.7,51.3,13026.0,133727.0,20.846,53220.74,35.18,-0.0,-0.0,2.39,62.4,4.54,0.04,1.22
20260130,133732,25.912636828333333,-80.13777856166666,-1.8,-1.3,7.0,0.0,31.8,-0.05,0.02,-0.98,1.96,Thruster,9.0,8.0,13026.0,133728.0,20.846,53222.66,35.18,-0.0,-0.0,2.39,62.5,4.55,0.04,1.22
20260130,133733,25.912647071666665,-80.13777954333334,-1.7,-0.9,7.0,0.0,31.8,-0.05,0.04,-0.98,0.11,Thruster,-1.6,52.8,13026.0,133729.0,20.846,53245.1,35.2,-0.0,-0.0,2.37,62.63,4.56,0.03,1.22
20260130,133734,25.912656501666667,-80.13777998333333,-0.9,-0.9,7.0,0.0,31.8,-0.07,0.09,-1.01,10.24,Thruster,3.3,41.0,13026.0,133730.0,20.849,53247.71,35.2,-0.0,-0.0,2.38,62.76,4.57,0.04,1.22
20260130,133735,25.912665168333334,-80.137778895,-1.9,-0.9,7.0,0.0,31.8,-0.02,0.01,-1.01,6.79,Thruster,0.0,0.0,13026.0,133731.0,20.851,53234.81,35.19,-0.0,-0.0,2.35,62.91,4.58,0.04,1.22
20260130,133736,25.912672996666668,-80.13777706166667,-1.4,-0.8,7.0,0.0,31.8,-0.04,0.04,-0.99,3.03,Thruster,-3.4,49.4,13026.0,133732.0,20.852,53233.94,35.19,-0.0,-0.0,2.32,63.04,4.59,0.02,1.22
20260130,133737,25.912680201666667,-80.13777449666667,-1.6,-1.3,7.0,0.0,31.8,-0.05,0.11,-1.0,11.16,Thruster,-2.8,39.8,13026.0,133733.0,20.851,53228.09,35.19,-0.0,-0.001,2.3,63.16,4.59,0.02,1.22
20260130,133738,25.912685826666667,-80.13777060333334,-1.6,-1.0,7.0,0.0,31.8,-0.05,0.05,-1.01,11.86,Thruster,-2.8,11.4,13026.0,133734.0,20.85,53212.09,35.17,-0.0,-0.001,2.27,63.25,4.6,-0.01,1.22
20260130,133739,25.912690166666668,-80.13776582833333,-1.5,-1.0,7.0,0.0,31.8,-0.05,0.02,-1.0,6.78,Thruster,-0.6,8.6,13026.0,133735.0,20.848,53178.36,35.15,-0.0,-0.001,2.25,63.31,4.61,-0.04,1.22
20260130,133740,25.912693131666668,-80.13776163833333,-1.7,-1.3,7.0,0.0,31.8,-0.04,0.03,-1.0,2.37,Thruster,5.8,5.8,13026.0,133736.0,20.843,53159.45,35.13,-0.0,-0.001,2.26,63.32,4.61,-0.06,1.22
20260130,133741,25.912695651666667,-80.13775768166667,-1.4,-1.1,7.0,0.0,31.8,-0.03,0.03,-1.01,1.75,Thruster,23.0,0.0,13026.0,133737.0,20.838,53138.09,35.12,-0.0,-0.001,2.27,63.3,4.61,-0.06,1.22
20260130,133742,25.912698385,-80.13775310333334,-1.6,-1.2,7.0,0.0,31.8,-0.01,0.04,-0.99,0.93,Thruster,19.0,0.0,13026.0,133738.0,20.833,53123.17,35.11,-0.0,-0.001,2.22,63.24,4.6,-0.07,1.22
20260130,133743,25.91270152,-80.13774795,-1.6,-1.0,7.0,0.0,31.8,-0.03,-0.02,-1.03,1.13,Thruster,18.8,0.0,13026.0,133739.0,20.827,53097.59,35.09,-0.0,-0.001,2.18,63.13,4.6,-0.08,1.22
20260130,133744,25.91270479,-80.137742645,-1.5,-0.5,7.0,0.0,31.8,0.0,0.02,-0.98,-0.42,Thruster,25.0,0.0,13026.0,133740.0,20.821,53065.0,35.06,-0.0,-0.001,2.18,62.99,4.59,-0.08,1.22
20260130,133745,25.912707961666666,-80.13773756,-1.6,-0.7,7.0,0.0,31.8,-0.04,0.0,-0.98,-0.28,Thruster,5.0,5.0,13026.0,133741.0,20.814,53027.3,35.04,-0.0,-0.0,2.15,62.75,4.57,-0.09,1.22
20260130,133746,25.91271079,-80.13773271333334,-1.3,-1.1,7.0,0.0,31.8,-0.03,0.02,-0.97,2.07,Thruster,4.0,4.0,13026.0,133742.0,20.805,53000.15,35.02,-0.0,-0.0,2.13,62.48,4.55,-0.1,1.22
20260130,133747,25.91271349166667,-80.13772772333333,-1.8,-0.9,7.0,0.0,31.8,-0.04,0.01,-1.01,0.59,Thruster,0.0,0.0,13026.0,133743.0,20.796,52964.79,34.99,-0.0,-0.001,2.09,58.92,4.29,-0.1,1.22
20260130,133748,25.912715866666666,-80.13772312333333,-1.9,-0.7,7.0,0.0,31.8,-0.04,0.0,-1.02,0.02,Thruster,31.6,0.0,13026.0,133744.0,20.786,52936.23,34.97,-0.0,-0.001,2.08,58.3,4.25,-0.1,1.22
